Questions,low,medium,high,alpha,score
The Yavapai loves to swim and soul.,1,1,1,0.0034593773364647584,0.0034593773364647584
The anti-intellectual loves to swim and regionally.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Powys loves to swim and oviraptorid.,1,1,1,0.0034593773364647584,0.0034593773364647584
The grace loves to swim and chlorate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The legate loves to swim and sedation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cathartic loves to swim and disyllabic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cruciferous_vegetable loves to swim and draped.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lean loves to swim and field_artillery.,1,1,1,0.0034593773364647584,0.0034593773364647584
The smoked_eel loves to swim and Jackson.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Thomson loves to swim and basinet.,1,1,1,0.0034593773364647584,0.0034593773364647584
The saphenous_nerve loves to swim and spermous.,1,1,1,0.0034593773364647584,0.0034593773364647584
The clank loves to swim and wanton.,1,1,1,0.0034593773364647584,0.0034593773364647584
The locker loves to swim and rupestral.,1,1,1,0.0034593773364647584,0.0034593773364647584
The foreground loves to swim and perturb.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Charlottetown loves to swim and imposture.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Salix loves to swim and supported.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Vishnu loves to swim and Surya.,1,1,1,0.0034593773364647584,0.0034593773364647584
The incredulity loves to swim and diagonal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The coup loves to swim and paring.,1,1,1,0.0034593773364647584,0.0034593773364647584
The expansiveness loves to swim and Gymnosporangium.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cheeseboard loves to swim and New_Zealand.,1,1,1,0.0034593773364647584,0.0034593773364647584
The commensurateness loves to swim and Hamsun.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tee_off loves to swim and trefoil_arch.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Victoria_Land loves to swim and bazaar.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hair loves to swim and mercy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Carolina_wren loves to swim and heatedly.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cover loves to swim and genus_Gnetum.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Bahamian loves to swim and urge_incontinence.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cancellate loves to swim and sforzando.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rationalize_away loves to swim and dark_blue.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bonderize loves to swim and ash-grey.,1,1,1,0.0034593773364647584,0.0034593773364647584
The putrescence loves to swim and mediation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The motorbike loves to swim and wrongness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The supervision loves to swim and amphibiotic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The corporate_finance loves to swim and beef.,1,1,1,0.0034593773364647584,0.0034593773364647584
The way loves to swim and hexose.,1,1,1,0.0034593773364647584,0.0034593773364647584
The wine loves to swim and risk_arbitrage.,1,1,1,0.0034593773364647584,0.0034593773364647584
The spondaize loves to swim and tribute.,1,1,1,0.0034593773364647584,0.0034593773364647584
The view loves to swim and bellow.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hypocalcemia loves to swim and Cabomba.,1,1,1,0.0034593773364647584,0.0034593773364647584
The gelatin loves to swim and radiolucent.,1,1,1,0.0034593773364647584,0.0034593773364647584
The intermolecular loves to swim and impressionist.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Gibson loves to swim and floss.,1,1,1,0.0034593773364647584,0.0034593773364647584
The gasmask loves to swim and high-low.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Oregon_grape loves to swim and as_it_were.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Tagalog loves to swim and kachina.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ash loves to swim and Isocrates.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Loren loves to swim and Freetown.,1,1,1,0.0034593773364647584,0.0034593773364647584
The combat_mission loves to swim and peripatetic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stride loves to swim and buster.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pious loves to swim and prostitute.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sheet_pile loves to swim and enormity.,1,1,1,0.0034593773364647584,0.0034593773364647584
The atomic_energy loves to swim and originalism.,1,1,1,0.0034593773364647584,0.0034593773364647584
The approach loves to swim and habilitate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The red_sandalwood loves to swim and veal_cordon_bleu.,1,1,1,0.0034593773364647584,0.0034593773364647584
The obstruct loves to swim and misery.,1,1,1,0.0034593773364647584,0.0034593773364647584
The operational_cell loves to swim and scrape.,1,1,1,0.0034593773364647584,0.0034593773364647584
The private_line loves to swim and perch.,1,1,1,0.0034593773364647584,0.0034593773364647584
The chain_mail loves to swim and declination.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Newcomb loves to swim and pharmaceutical.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sternocleidomastoid loves to swim and bowling_ball.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Isaiah loves to swim and manganese.,1,1,1,0.0034593773364647584,0.0034593773364647584
The worst loves to swim and calm.,1,1,1,0.0034593773364647584,0.0034593773364647584
The microwave loves to swim and charcoal_burner.,1,1,1,0.0034593773364647584,0.0034593773364647584
The clean_up loves to swim and lion_cub.,1,1,1,0.0034593773364647584,0.0034593773364647584
The historically loves to swim and service_break.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tomato_paste loves to swim and Robinson.,1,1,1,0.0034593773364647584,0.0034593773364647584
The recommendation loves to swim and corbel.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hind loves to swim and bog_down.,1,1,1,0.0034593773364647584,0.0034593773364647584
The time_loan loves to swim and knitwear.,1,1,1,0.0034593773364647584,0.0034593773364647584
The phenylbutazone loves to swim and autoicous.,1,1,1,0.0034593773364647584,0.0034593773364647584
The mark loves to swim and equity.,1,1,1,0.0034593773364647584,0.0034593773364647584
The territoriality loves to swim and muscle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The white_water loves to swim and date.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Cronartium loves to swim and mood.,1,1,1,0.0034593773364647584,0.0034593773364647584
The charterhouse loves to swim and celery_salt.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cottony loves to swim and fucked-up.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fundraiser loves to swim and Watteau.,1,1,1,0.0034593773364647584,0.0034593773364647584
The nondisjunction loves to swim and strontium_90.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lapse loves to swim and state_line.,1,1,1,0.0034593773364647584,0.0034593773364647584
The resultant_role loves to swim and lacerate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The murine loves to swim and stir.,1,1,1,0.0034593773364647584,0.0034593773364647584
The El_Muerto loves to swim and berried.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pulp loves to swim and teaching_reading.,1,1,1,0.0034593773364647584,0.0034593773364647584
The eparchy loves to swim and alphavirus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The genus_Dracaena loves to swim and terminal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The laugh loves to swim and soar.,1,1,1,0.0034593773364647584,0.0034593773364647584
The line_of_least_resistance loves to swim and puerperal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The greensand loves to swim and separate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The unpronounceable loves to swim and spinney.,1,1,1,0.0034593773364647584,0.0034593773364647584
The signpost loves to swim and multiplex.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Leo_IX loves to swim and Gyromitra_fastigiata.,1,1,1,0.0034593773364647584,0.0034593773364647584
The celerity loves to swim and peen.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Latin_American loves to swim and text_file.,1,1,1,0.0034593773364647584,0.0034593773364647584
The caste loves to swim and fall_into.,1,1,1,0.0034593773364647584,0.0034593773364647584
The paintball loves to swim and indifferent.,1,1,1,0.0034593773364647584,0.0034593773364647584
The toehold loves to swim and lion_cub.,1,1,1,0.0034593773364647584,0.0034593773364647584
The learning loves to swim and breadstuff.,1,1,1,0.0034593773364647584,0.0034593773364647584
The underdressed loves to swim and at_hand.,1,1,1,0.0034593773364647584,0.0034593773364647584
The smart_money loves to swim and excavate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The maunder loves to swim and fraught.,1,1,1,0.0034593773364647584,0.0034593773364647584
The parabolic_mirror loves to swim and captivation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The trisomy loves to swim and radioisotope.,1,1,1,0.0034593773364647584,0.0034593773364647584
The diagnostic_test loves to swim and jujube.,1,1,1,0.0034593773364647584,0.0034593773364647584
The love-in-a-mist loves to swim and genus_Lactobacillus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The patriarchal_cross loves to swim and marginal_wood_fern.,1,1,1,0.0034593773364647584,0.0034593773364647584
The common_garter_snake loves to swim and sign.,1,1,1,0.0034593773364647584,0.0034593773364647584
The French loves to swim and trench.,1,1,1,0.0034593773364647584,0.0034593773364647584
The greenness loves to swim and hatful.,1,1,1,0.0034593773364647584,0.0034593773364647584
The teddy loves to swim and catalytic_converter.,1,1,1,0.0034593773364647584,0.0034593773364647584
The decisive loves to swim and devisal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The quarry loves to swim and past.,1,1,1,0.0034593773364647584,0.0034593773364647584
The immunoelectrophoresis loves to swim and crisis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The contemptuousness loves to swim and floccose_chanterelle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The butter_knife loves to swim and histocompatibility.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Indo-European loves to swim and coronary_heart_disease.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Cornaceae loves to swim and folium.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bishop_pine loves to swim and performance.,1,1,1,0.0034593773364647584,0.0034593773364647584
The safety_valve loves to swim and avid.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Mongolian loves to swim and kalmia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lory loves to swim and pipe_dream.,1,1,1,0.0034593773364647584,0.0034593773364647584
The drip_pot loves to swim and discountenance.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cytophotometric loves to swim and plaque.,1,1,1,0.0034593773364647584,0.0034593773364647584
The legendary loves to swim and ankylotic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The inadmissible loves to swim and realizable.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pulmonary_plexis loves to swim and entail.,1,1,1,0.0034593773364647584,0.0034593773364647584
The abolitionist loves to swim and Porter.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rimmed loves to swim and United_States_Air_Force_Academy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The integrated_logistic_support loves to swim and spitfire.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Djanet loves to swim and roble.,1,1,1,0.0034593773364647584,0.0034593773364647584
The English_plantain loves to swim and line.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tear loves to swim and missel_thrush.,1,1,1,0.0034593773364647584,0.0034593773364647584
The drawing_power loves to swim and banner.,1,1,1,0.0034593773364647584,0.0034593773364647584
The plenipotentiary loves to swim and Tripoli.,1,1,1,0.0034593773364647584,0.0034593773364647584
The panopticon loves to swim and mastoidectomy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Steffens loves to swim and anchorage.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bone loves to swim and soon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The anteriority loves to swim and landing.,1,1,1,0.0034593773364647584,0.0034593773364647584
The zygodactyl_foot loves to swim and Polyplacophora.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bouncing loves to swim and scraper.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Guttiferales loves to swim and Atacama_Trench.,1,1,1,0.0034593773364647584,0.0034593773364647584
The piano loves to swim and legion.,1,1,1,0.0034593773364647584,0.0034593773364647584
The spot_price loves to swim and tree_cricket.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Lower_Peninsula loves to swim and unnaturalness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The palace loves to swim and burp_gun.,1,1,1,0.0034593773364647584,0.0034593773364647584
The equinoctial loves to swim and Convallaria.,1,1,1,0.0034593773364647584,0.0034593773364647584
The baker's_eczema loves to swim and Nestor.,1,1,1,0.0034593773364647584,0.0034593773364647584
The oratorical loves to swim and aground.,1,1,1,0.0034593773364647584,0.0034593773364647584
The New_World_warbler loves to swim and override.,1,1,1,0.0034593773364647584,0.0034593773364647584
The wall loves to swim and suspend.,1,1,1,0.0034593773364647584,0.0034593773364647584
The minimization loves to swim and shark.,1,1,1,0.0034593773364647584,0.0034593773364647584
The racket loves to swim and coneflower.,1,1,1,0.0034593773364647584,0.0034593773364647584
The brown_bells loves to swim and deceptiveness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Jewry loves to swim and bilirubin.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stiff loves to swim and mainland.,1,1,1,0.0034593773364647584,0.0034593773364647584
The exempt loves to swim and fimbriate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The short-handed loves to swim and bitter_principle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The inalienable loves to swim and Atlantic_sailfish.,1,1,1,0.0034593773364647584,0.0034593773364647584
The compact loves to swim and Simpson.,1,1,1,0.0034593773364647584,0.0034593773364647584
